"market","Operator_Code","count","total_waste"
"Rutland:VT","CWST",1,50
"Rutland:VT","EARTH WASTE&METAL",1,5.13
"Rutland:VT","HUBBARD BROTHERS",1,63
"Rutland:VT","MOUNT TABOR TRANSFER STATION",1,55
"Rutland:VT","TOWN OF BENSON",1,20
"Rutland:VT","TOWN OF CASTLETON",1,12.5
"Rutland:VT","TOWN OF CHITTENDEN",1,25
"Rutland:VT","TOWN OF CLARENDON",1,12.5
"Rutland:VT","TOWN OF DANBY",1,2
"Rutland:VT","TOWN OF EAST HAVEN",1,12.5
"Rutland:VT","TOWN OF FAIR HAVEN",1,12.5
"Rutland:VT","TOWN OF MIDDLETOWN SPRINGS",1,12.5
"Rutland:VT","TOWN OF MOUNT HOLLY",1,12.5
"Rutland:VT","TOWN OF PITTSFORD",1,12.5
"Rutland:VT","TOWN OF POULTNEY",1,3.3
"Rutland:VT","TOWN OF RUTLAND",1,12.5
"Rutland:VT","TOWN OF SHERBURNE",1,12.5
"Rutland:VT","TOWN OF SHREWSBURY",1,63
"Rutland:VT","TOWN OF SUDBURY",1,0
"Rutland:VT","TOWN OF TINMOUTH",1,12.5
"Rutland:VT","TOWN OF WALLINGFORD",1,12.5
"Rutland:VT","TOWN OF WELLS",1,12.5
"Rutland:VT","Town of Proctor Transfer Station",1,12.5
"Sabine:LA","WCNX",1,65
"Sabine:TX","DON'S GENERAL SERVICES",1,11.09
"Sac:IA","CITY OF SAC CITY",1,3.7
"Sac:IA","SAC COUNTY SOLID WASTE AGENCY",1,20.91
"Sacramento-Roseville, CA CSA","CAL WASTE RECOVERY SYSTEMS",1,211.5
"Sacramento-Roseville, CA CSA","CITY OF ELK GROVE",1,0
"Sacramento-Roseville, CA CSA","CITY OF FOLSOM",1,100
"Sacramento-Roseville, CA CSA","DEL NORTE SOLID WASTE MANAGEMENT AUTHORITY",1,57.76
"Sacramento-Roseville, CA CSA","FRUITRIDGE ROAD LAND",1,1084.08
"Sacramento-Roseville, CA CSA","IP",1,300
"Sacramento-Roseville, CA CSA","NORCA",8,2632.98
"Sacramento-Roseville, CA CSA","PRISON INDUSTRY AUTHORITY ST OF CALIF",1,0
"Sacramento-Roseville, CA CSA","REPUB",1,300
"Sacramento-Roseville, CA CSA","RIVER CITY WASTE RECYCLERS",2,63
"Sacramento-Roseville, CA CSA","ROCK",2,420
"Sacramento-Roseville, CA CSA","SACRAMENTO COUNTY",2,2144.25
"Sacramento-Roseville, CA CSA","SIMS",1,0
"Sacramento-Roseville, CA CSA","SOUTH TAHOE REFUSE",1,185
"Sacramento-Roseville, CA CSA","SUPER RECYCLING CENTER",2,77.5
"Sacramento-Roseville, CA CSA","TAHOE TRUCKEE SIERRA DISPOSAL",1,90
"Sacramento-Roseville, CA CSA","TOTAL COMPLIANCE MANAGEMENT",1,0
"Sacramento-Roseville, CA CSA","WCNX",1,72.32
"Sacramento-Roseville, CA CSA","WM",7,512
"Sacramento-Roseville, CA CSA","YOLO COUNTY",2,541.21
"Saginaw-Midland-Bay City, MI CSA","CITY OF MIDLAND",1,422.66
"Saginaw-Midland-Bay City, MI CSA","REPUB",2,796.43
"Saginaw-Midland-Bay City, MI CSA","TOWN OF HAMPTON",1,12.5
"Saginaw-Midland-Bay City, MI CSA","WM",2,764.69
"Saguache:CO","SAGUACHE COUNTY",1,12.35
"Saint Lawrence:NY","BLB HAULING",1,3.49
"Saint Lawrence:NY","CWST",5,247.11
"Saint Lawrence:NY","ST LAWRENCE COUNTY",5,128.46
"Saint Lawrence:NY","TOWN OF COLTON",1,2.18
"Saint Lawrence:NY","TOWN OF PARISHVILLE",1,1.81
"Saint Lawrence:NY","TOWN OF PIERCEFIELD",1,0.38
"Saint Louis:MN","BAY SIDE RECYCLING",1,0
"Saint Louis:MN","SAINT LOUIS COUNTY",8,340.05
"Saint Louis:MN","VEIT DISPOSAL SYSTEMS",1,9.23
"Saint Louis:MN","WESTERN LAKE SUPERIOR SANITARY DISTRICT",1,252.54
"Sainte Genevieve:MO","REPUB",1,101.2
"Salem:VA","CITY OF SALEM",1,261.33
"Salem:VA","WOLF CREEK IND",1,0
"Saline:KS","CITY OF SALINA",1,296.87
"Saline:MO","MIC",1,0
"Saline:NE","CITY OF CRETE",1,0
"Salisbury-Cambridge, MD-DE CSA","BENNETT CONSTRUCTION",1,71.7
"Salisbury-Cambridge, MD-DE CSA","CES",2,15.89
"Salisbury-Cambridge, MD-DE CSA","DESWA",3,765.55
"Salisbury-Cambridge, MD-DE CSA","DORCHESTER COUNTY",4,226.01
"Salisbury-Cambridge, MD-DE CSA","OCEAN CITY RECYCLING CENTER",1,130.29
"Salisbury-Cambridge, MD-DE CSA","REPUB",1,40
"Salisbury-Cambridge, MD-DE CSA","SOMERSET COUNTY",5,220.07
"Salisbury-Cambridge, MD-DE CSA","WICOMICO COUNTY",1,414.87
"Salisbury-Cambridge, MD-DE CSA","WORCESTER COUNTY",4,291.29
"Salt Lake City-Provo-Orem, UT CSA","A&C COX CONSTRUCTION",1,2.28
"Salt Lake City-Provo-Orem, UT CSA","ACE INTERMOUNTAIN RECYCLING CENTER",1,772.73
"Salt Lake City-Provo-Orem, UT CSA","ADVANCED TECHNOLOGY RECYCLING (ATR)",1,12.5
"Salt Lake City-Provo-Orem, UT CSA","BIG CITY RECYCLING",1,0
"Salt Lake City-Provo-Orem, UT CSA","BOX ELDER COUNTY",1,111.27
"Salt Lake City-Provo-Orem, UT CSA","CITY OF BOUNTIFUL",1,182.5
"Salt Lake City-Provo-Orem, UT CSA","CITY OF PAYSON",1,252.98
"Salt Lake City-Provo-Orem, UT CSA","DIAMOND K WASTE",1,25.71
"Salt Lake City-Provo-Orem, UT CSA","DUNN CONSTRUCTION",3,356.68
"Salt Lake City-Provo-Orem, UT CSA","INTERMOUNTAIN REGIONAL LANDFILL",1,1092.25
"Salt Lake City-Provo-Orem, UT CSA","INTERWEST PAPER",1,300
"Salt Lake City-Provo-Orem, UT CSA","IP",1,300
"Salt Lake City-Provo-Orem, UT CSA","MOULDING&SONS LANDFILL",1,261.96
"Salt Lake City-Provo-Orem, UT CSA","NORTH POINTE SOLID WASTE SPECIAL SERVICE DISTRICT",1,808.92
"Salt Lake City-Provo-Orem, UT CSA","PACIFIC WEST",2,182.49
"Salt Lake City-Provo-Orem, UT CSA","RECYCLED EARTH",1,28.75
"Salt Lake City-Provo-Orem, UT CSA","REPUB",2,3507.91
"Salt Lake City-Provo-Orem, UT CSA","ROCKY MOUNTAIN RECYCLING",3,516.32
"Salt Lake City-Provo-Orem, UT CSA","SALT LAKE COUNTY",3,1995.69
"Salt Lake City-Provo-Orem, UT CSA","SOUTH UTAH VALLEY SOLID WASTE DISTRICT",3,1172.84
"Salt Lake City-Provo-Orem, UT CSA","STRATEGIC MATERIAL",1,63
"Salt Lake City-Provo-Orem, UT CSA","SUMMIT COUNTY",2,305.38
"Salt Lake City-Provo-Orem, UT CSA","TOOELE COUNTY",3,287.53
"Salt Lake City-Provo-Orem, UT CSA","TRANS JORDAN CITIES",1,1088.74
"Salt Lake City-Provo-Orem, UT CSA","US FISH AND WILDLIFE SERVICE",1,0.02
"Salt Lake City-Provo-Orem, UT CSA","USDOD",1,34.32
"Salt Lake City-Provo-Orem, UT CSA","WASATCH COUNTY",1,139.78
"Salt Lake City-Provo-Orem, UT CSA","WASATCH ENERGY SYSTEMS",1,1048.24
"Salt Lake City-Provo-Orem, UT CSA","WEBER COUNTY",1,723.17
"Salt Lake City-Provo-Orem, UT CSA","WM",2,622.33
"Sampson:NC","GFL",1,4897.87
"San Antonio-New Braunfels-Pearsall, TX CSA","ADVANCED TECHNOLOGY RECYCLING (ATR)",1,12.5
"San Antonio-New Braunfels-Pearsall, TX CSA","BANDERA COUNTY",1,12.5
"San Antonio-New Braunfels-Pearsall, TX CSA","REPUB",2,2935.45
"San Antonio-New Braunfels-Pearsall, TX CSA","SOUTH TEXAS REFUSE DISPOSAL",5,37.5
"San Antonio-New Braunfels-Pearsall, TX CSA","SOUTHWASTE SERVICES",1,0
"San Antonio-New Braunfels-Pearsall, TX CSA","TXDSI",1,488.24
"San Antonio-New Braunfels-Pearsall, TX CSA","WM",4,5327.65
"San Augustine:TX","CITY OF SAN AUGUSTINE",1,7.79
"San Diego:CA","ALLAN",1,260
"San Diego:CA","BURR",8,1998
"San Diego:CA","CITY OF SAN DIEGO",1,2147.34
"San Diego:CA","IMS RECYCLING SERVICES",2,239
"San Diego:CA","KAHO",1,6.67
"San Diego:CA","POTENTIAL INDUSTRIES",1,63
"San Diego:CA","REPUB",9,8306.11
"San Diego:CA","WM",2,2000
"San Jose-San Francisco-Oakland, CA CSA","A&S METALS",4,0
"San Jose-San Francisco-Oakland, CA CSA","BERRYESSA GARBAGE SERVICE",1,0
"San Jose-San Francisco-Oakland, CA CSA","BERTOLOTTI DISPOSAL",1,140
"San Jose-San Francisco-Oakland, CA CSA","BLUE LINE TRANSFER",1,250
"San Jose-San Francisco-Oakland, CA CSA","CALIFORNIA WASTE SOLUTIONS",3,525
"San Jose-San Francisco-Oakland, CA CSA","CARAU",2,363
"San Jose-San Francisco-Oakland, CA CSA","CITY OF BERKELEY",1,350
"San Jose-San Francisco-Oakland, CA CSA","CITY OF BRENTWOOD",1,0
"San Jose-San Francisco-Oakland, CA CSA","CITY OF EL CERRITO",1,20
"San Jose-San Francisco-Oakland, CA CSA","CITY OF SANTA CRUZ",2,204.01
"San Jose-San Francisco-Oakland, CA CSA","CITY OF SANTA ROSA",1,75.5
"San Jose-San Francisco-Oakland, CA CSA","CITY OF WATSONVILLE",1,11
"San Jose-San Francisco-Oakland, CA CSA","CLEA",1,0
"San Jose-San Francisco-Oakland, CA CSA","COMMERCIAL WASTE&RECYCLING",1,0
"San Jose-San Francisco-Oakland, CA CSA","EAST STOCKTON TRANSFER&RECYCLING",1,355
"San Jose-San Francisco-Oakland, CA CSA","FREMONT RECYCLING&TRANSFER STATION",1,1500
"San Jose-San Francisco-Oakland, CA CSA","GILTON RESOURCE RECOVERY FACILITY",1,900
"San Jose-San Francisco-Oakland, CA CSA","GREENWASTE RECOVERY",1,0
"San Jose-San Francisco-Oakland, CA CSA","HERITAGE ENVIRONMENTAL SERVICES",1,0
"San Jose-San Francisco-Oakland, CA CSA","IP",1,300
"San Jose-San Francisco-Oakland, CA CSA","MENDOCINO SOLID WASTE MANAGEMENT AUTHORITY",1,12.5
"San Jose-San Francisco-Oakland, CA CSA","MERCED COUNTY",2,1122.48
"San Jose-San Francisco-Oakland, CA CSA","MISSION TRAIL WASTE SYSTEMS",1,550
"San Jose-San Francisco-Oakland, CA CSA","NATIONAL RECYCLING",1,0
"San Jose-San Francisco-Oakland, CA CSA","NORCA",12,4881.96
"San Jose-San Francisco-Oakland, CA CSA","NORTH BAY",1,230
"San Jose-San Francisco-Oakland, CA CSA","NRWS",8,2216.59
"San Jose-San Francisco-Oakland, CA CSA","PACIFIC RIM RECYCLING",1,191
"San Jose-San Francisco-Oakland, CA CSA","PLEASANTON GARBAGE SERVICE",1,325
"San Jose-San Francisco-Oakland, CA CSA","RECYCLING SPECIALISTS",1,63
"San Jose-San Francisco-Oakland, CA CSA","REPUB",20,17356.75
"San Jose-San Francisco-Oakland, CA CSA","ROCK",1,210
"San Jose-San Francisco-Oakland, CA CSA","SAN JOAQUIN COUNTY",1,500
"San Jose-San Francisco-Oakland, CA CSA","SANTA CRUZ COUNTY",2,395.47
"San Jose-San Francisco-Oakland, CA CSA","SIMS",1,0
"San Jose-San Francisco-Oakland, CA CSA","SPECIALTY SOLID WASTE&RECYCLING",1,2250
"San Jose-San Francisco-Oakland, CA CSA","STANISLAUS COUNTY",1,738.82
"San Jose-San Francisco-Oakland, CA CSA","STOCKTON RECYCLING&TRANSFER",1,300
"San Jose-San Francisco-Oakland, CA CSA","STRATEGIC MATERIAL",1,0
"San Jose-San Francisco-Oakland, CA CSA","TOMRA PACIFIC",1,0
"San Jose-San Francisco-Oakland, CA CSA","TRACY MRF&SOLID WASTE TRANSFER",1,52.5
"San Jose-San Francisco-Oakland, CA CSA","TRI CED COMMUNITY RECYCLING",1,57.5
"San Jose-San Francisco-Oakland, CA CSA","TURLOCK SCAVENGER",1,513
"San Jose-San Francisco-Oakland, CA CSA","VALCORE RECYCLING",1,0.83
"San Jose-San Francisco-Oakland, CA CSA","WCNX",3,3469.95
"San Jose-San Francisco-Oakland, CA CSA","WESTERN PACIFIC PU&PAPER",1,0
"San Jose-San Francisco-Oakland, CA CSA","WM",10,9710.06
"San Jose-San Francisco-Oakland, CA CSA","ZANKER ROAD RESOURCE MANAGEMENT LTD",1,650
"San Juan:CO","TOWN OF SILVERTON",1,5
"San Juan:NM","CITY OF FARMINGTON",1,4.2
"San Juan:NM","SAN JUAN COUNTY",12,36.45
"San Juan:NM","WM",2,341.73
"San Juan:UT","SAN JUAN COUNTY",4,45.37
"San Juan:WA","LOPEZ SOLID WASTE DISPOSAL DISTRICT (LSWDD)",1,0
"San Juan:WA","SAN JUAN COUNTY",1,20
"San Juan:WA","SAN JUAN TRANSFER STATION",1,0
"San Luis Obispo:CA","CHICAGO GRADE LANDFILL",1,406.62
"San Luis Obispo:CA","CITY OF PASO ROBLES",1,123.59
"San Luis Obispo:CA","SANTA MARIA TRANSFER STATION",1,300
"San Luis Obispo:CA","WCNX",2,684.06
"San Miguel:CO","WM",1,5
"San Saba:TX","CITY OF SAN SABA",1,11.99
"Sanders:MT","SANDERS COUNTY WASTE REFUSE DISTRICT",1,63
"Sanilac:MI","WM",1,202.4
"Sanpete:UT","SANPETE COUNTY",1,75.5
"Santa Barbara:CA","CITY OF LOMPOC",2,99.55
"Santa Barbara:CA","CITY OF SANTA MARIA",1,256.55
"Santa Barbara:CA","MARBORG INDUSTRIES",1,0
"Santa Barbara:CA","SANTA BARBARA COUNTY",4,1281.67
"Santa Barbara:CA","WM",2,99
"Sargent:ND","CITY OF MILNOR",1,25
"Sargent:ND","WM",1,366.31
"Savannah-Hinesville-Statesboro, GA CSA","CITY OF SAVANNAH",3,350.7
"Savannah-Hinesville-Statesboro, GA CSA","CITY OF STATESBORO",1,250
"Savannah-Hinesville-Statesboro, GA CSA","EFFINGHAM COUNTY",1,0
"Savannah-Hinesville-Statesboro, GA CSA","GEL RECYCLING",1,72
"Savannah-Hinesville-Statesboro, GA CSA","LIBERTY COUNTY SOLID WASTE AUTHORITY",1,120
"Savannah-Hinesville-Statesboro, GA CSA","PRATT",1,63
"Savannah-Hinesville-Statesboro, GA CSA","REPUB",4,2280.61
"Savannah-Hinesville-Statesboro, GA CSA","SON",1,300
"Savannah-Hinesville-Statesboro, GA CSA","WM",2,1766.08
"Sawyer:WI","REPUB",1,0
"Sawyer:WI","TOWN OF RADISSON",1,12.5
"Schleicher:TX","CITY OF EL DORADO",2,31.39
"Schoolcraft:MI","HIAWATHA SHORES",1,44.58
"Schoolcraft:MI","MANISTIQUE/SLINING",1,36.5
"Schuyler:NY","CWST",1,0.12
"Schuyler:NY","SWARTHOUT RECYCLING",1,16.98
"Schuyler:NY","TOWN OF ORANGE",1,0.4
"Schuylkill:PA","CARBON COUNTY",1,0
"Schuylkill:PA","CITY OF POTTSVILLE",1,12.5
"Schuylkill:PA","COMMONWEALTH ENVIRONMENTAL SYSTEMS",1,2489.66
"Schuylkill:PA","NORTH SCHUYLKILL LANDFILL ASSOC",1,150
"Schuylkill:PA","TAMAQUA TRANSFER STATION",1,0
"Scott:AR","CITY OF WALDRON",1,25
"Scott:MO","SONNY'S SOLID WASTE SERVICES",1,12.5
"Scott:MS","WM",1,1335.86
"Scott:TN","WCNX",1,909.27
"Scotts Bluff:NE","CITY OF GERING",1,140.7
"Scotts Bluff:NE","WCNX",1,95
"Scottsboro-Fort Payne, AL CSA","CITY OF SCOTTSBORO",1,120.7
"Scottsboro-Fort Payne, AL CSA","MARION COUNTY",1,121.83
"Scottsboro-Fort Payne, AL CSA","REPUB",1,1312.17
"Scurry:TX","CITY OF SNYDER",1,217.71
"Seattle-Tacoma, WA CSA","BAINBRIDGE DISPOSAL",1,0
"Seattle-Tacoma, WA CSA","BEDROCK INDUSTRIES",1,7
"Seattle-Tacoma, WA CSA","CITY OF CENTRALIA",1,0
"Seattle-Tacoma, WA CSA","CITY OF SEATTLE",2,600
"Seattle-Tacoma, WA CSA","CITY OF TACOMA",1,321.85
"Seattle-Tacoma, WA CSA","EXCEPTIONAL FORESTERS",1,35
"Seattle-Tacoma, WA CSA","IP",1,63
"Seattle-Tacoma, WA CSA","ISLAND COUNTY",4,9.01
"Seattle-Tacoma, WA CSA","KING COUNTY",9,3916.02
"Seattle-Tacoma, WA CSA","KITSAP COUNTY",3,12.5
"Seattle-Tacoma, WA CSA","LEWIS COUNTY",1,0.01
"Seattle-Tacoma, WA CSA","MASON COUNTY",4,101.8
"Seattle-Tacoma, WA CSA","NORCA",1,346
"Seattle-Tacoma, WA CSA","PIONEER RECYCLING",1,0
"Seattle-Tacoma, WA CSA","REPUB",2,705
"Seattle-Tacoma, WA CSA","ROCK",1,650
"Seattle-Tacoma, WA CSA","SKAGIT COUNTY",3,12.5
"Seattle-Tacoma, WA CSA","SNOHOMISH COUNTY",6,1087.5
"Seattle-Tacoma, WA CSA","SON",1,300
"Seattle-Tacoma, WA CSA","TPS",1,0
"Seattle-Tacoma, WA CSA","UNIVERSITY PLACE REFUSE CENTER",1,63
"Seattle-Tacoma, WA CSA","WCNX",10,5961.39
"Seattle-Tacoma, WA CSA","WM",5,3559.7
"Sebastian:AR","CITY OF FORT SMITH",1,717.96
"Sedgwick:CO","SEDGWICK COUNTY",1,22.45
"Seminole:GA","SEMINOLE COUNTY",1,12.5
"Seminole:OK","MIC",1,5.99
"Sequoyah:OK","CITY OF SALLISAW",1,256.6
"Sevier:AR","DE QUEEN RECYCLING",1,12.5
"Sevier:AR","SEVIER COUNTY",1,6.89
"Sevier:UT","SEVIER COUNTY",1,143.67
"Seward:KS","SEWARD COUNTY",1,860.85
"Sharkey:MS","SHARKEY COUNTY",1,32.91
"Sharp:AR","WCNX",1,506.28
"Shawnee:KS","BAHM DEMOLITION",1,0
"Shawnee:KS","WM",2,925.19
"Sheboygan:WI","AIGH",1,400
"Sheboygan:WI","WM",1,0
"Shelby:IA","SHELBY COUNTY",2,47.79
"Shenandoah:VA","SHENANDOAH COUNTY",1,161.72
"Sheridan:KS","SHERIDAN COUNTY",1,11.43
"Sheridan:MT","CITY OF PLENTYWOOD",1,12.5
"Sheridan:WY","CITY OF SHERIDAN",1,147.08
"Sherman:KS","SHERMAN COUNTY",2,33.65
"Sherman:OR","SHERMAN COUNTY",1,19.21
"Sherman:TX","CITY OF STRATFORD",1,8.67
"Shiawassee:MI","MORRICE TRANSFER STATION",1,15.83
"Shiawassee:MI","WM",1,1005.26
"Shoshone:ID","NORTH IDAHO RECYCLING",1,0
"Shoshone:ID","SHOSHONE COUNTY",1,0
"Shreveport-Bossier City-Minden, LA CSA","CARAU",1,300
"Shreveport-Bossier City-Minden, LA CSA","CITY OF BOSSIER CITY",2,12.5
"Shreveport-Bossier City-Minden, LA CSA","DESOTO PARISH POLICE JURY",1,54.5
"Shreveport-Bossier City-Minden, LA CSA","PRATT",2,600
"Shreveport-Bossier City-Minden, LA CSA","RE CLAIM ENVIRONMENTAL LOUISIANA",1,0
"Shreveport-Bossier City-Minden, LA CSA","REPUB",3,1784.68
"Shreveport-Bossier City-Minden, LA CSA","SOUTHERN DISPOSAL SERVICE",1,30.68
"Sierra:CA","SIERRA COUNTY",5,44.37
"Sierra:NM","CITY OF TRUTH OR CONSEQUENCES",1,37.01
"Sierra:NM","SIERRA COUNTY",1,0.03
"Silver Bow:MT","SILVER BOW COUNTY",1,121.07
"Siskiyou:CA","MODOC COUNTY",1,1
"Siskiyou:CA","SISKIYOU COUNTY",4,37.98
"Sitka:AK","CITY&BOROUGH OF SITKA",2,25
"Smith:KS","SMITH COUNTY",1,12.05
"Smyth:VA","SMYTH COUNTY",1,107.84
"Socorro:NM","CITY OF SOCORRO",1,51.74
"Socorro:NM","SOCORRO COUNTY",4,7.75
"Socorro:NM","VILLAGE OF MAGDALENA",1,1.21
"Somerset:ME","MERCER REDEMPTION CTR",1,4.47
"Somerset:ME","TOWN OF ATHENS",1,8.86
"Somerset:ME","TOWN OF BINGHAM",1,11.19
"Somerset:ME","TOWN OF HARMONY",1,0.77
"Somerset:ME","TOWN OF HARTLAND",1,4.08
"Somerset:ME","TOWN OF JACKMAN",1,9.37
"Somerset:ME","TOWN OF PITTSFIELD",1,17.82
"Somerset:ME","TOWN OF SKOWHEGAN",2,30.91
"Somerset:ME","TOWN OF SOLON",1,1.23
"Somerset:ME","WM",2,1931.11
"Somervell:TX","WCNX",1,4.67
"South Bend-Elkhart-Mishawaka, IN-MI CSA","AIGH",1,1449.01
"South Bend-Elkhart-Mishawaka, IN-MI CSA","BEST",1,633.83
"South Bend-Elkhart-Mishawaka, IN-MI CSA","ELKHART COUNTY",1,645.76
"South Bend-Elkhart-Mishawaka, IN-MI CSA","HOOSIER PALLET RECYCLING",1,26
"South Bend-Elkhart-Mishawaka, IN-MI CSA","REPUB",4,2081.04
"South Bend-Elkhart-Mishawaka, IN-MI CSA","SOUTHEAST BERRIEN COUNTY LANDFILL AUTHORITY",1,1032.02
"South Bend-Elkhart-Mishawaka, IN-MI CSA","WASTE AWAY GROUP LTD",1,150
"South Bend-Elkhart-Mishawaka, IN-MI CSA","WM",4,2660.9
"Southeast Fairbanks:AK","DOT LAKE VILLAGE COUNSEL",1,1
"Southeast Fairbanks:AK","J D REFUSE SERVICE",1,5
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","BENEWAH COUNTY",1,15
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","CITY OF SPOKANE REGIONAL SOLID WASTE SYSTEM",2,327.98
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","KOOTENAI COUNTY",2,725
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","PRAIRIE RECYCLING",1,0
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","STEVENS COUNTY",5,182.73
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","SUNSHINE DISPOSAL&RECYCLING",1,300
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","SUNSHINE RECYCLING",1,237.46
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","WCNX",1,500
"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA","WM",2,338
"Springfield-Jacksonville-Lincoln, IL CSA","EVANS RECYCLING",1,63
"Springfield-Jacksonville-Lincoln, IL CSA","LAKE AREA DISPOSAL SERVICE",1,30
"Springfield-Jacksonville-Lincoln, IL CSA","PDC",2,15.41
"Springfield-Jacksonville-Lincoln, IL CSA","REPUB",1,454.46
"Springfield-Jacksonville-Lincoln, IL CSA","WM",2,1224.26
"St. Louis-St. Charles-Farmington, MO-IL CSA","BETHALTO WASTE TRANSFER FACILITY",1,0
"St. Louis-St. Charles-Farmington, MO-IL CSA","CITY OF O'FALLON",1,308.42
"St. Louis-St. Charles-Farmington, MO-IL CSA","CITY OF SAINT PETERS",1,238
"St. Louis-St. Charles-Farmington, MO-IL CSA","CITY OF UNIVERSITY CITY",1,9.4
"St. Louis-St. Charles-Farmington, MO-IL CSA","CITY OF WASHINGTON",1,71.65
"St. Louis-St. Charles-Farmington, MO-IL CSA","GFL",1,0
"St. Louis-St. Charles-Farmington, MO-IL CSA","HERITAGE ENVIRONMENTAL SERVICES",1,0
"St. Louis-St. Charles-Farmington, MO-IL CSA","INC ENVIRONMENTAL RECYCLING",1,300
"St. Louis-St. Charles-Farmington, MO-IL CSA","MRDN",1,12.5
"St. Louis-St. Charles-Farmington, MO-IL CSA","PHOENIX RECYCLING AND SHREDDING",1,5.8
"St. Louis-St. Charles-Farmington, MO-IL CSA","QRS RECYCLING",1,0
"St. Louis-St. Charles-Farmington, MO-IL CSA","REPUB",6,8233.51
"St. Louis-St. Charles-Farmington, MO-IL CSA","RESOURCE MANAGEMENT COMPANIES",1,250
"St. Louis-St. Charles-Farmington, MO-IL CSA","ROCK",1,600
"St. Louis-St. Charles-Farmington, MO-IL CSA","ST FRANCOIS COUNTY",1,120
"St. Louis-St. Charles-Farmington, MO-IL CSA","WCNX",4,3445.12
"St. Louis-St. Charles-Farmington, MO-IL CSA","WM",8,6412.44
"Stanton:KS","STANTON COUNTY",1,37.21
"Stanton:NE","VILLAGE OF PILGER",1,0.33
"Stark:ND","CITY OF DICKINSON",2,234.11
"Starke:IN","JOHNNY ON THE SPOT",1,0
"State College-DuBois, PA CSA","CENTRE COUNTY SOLID WASTE AUTHORITY",1,410
"Sterling:TX","STERLING COUNTY",2,3.66
"Stevens:KS","STEVENS COUNTY",1,22.59
"Stevens:MN","STEVENS COUNTY",1,12.2
"Stillwater:MT","STILLWATER COUNTY SOLID WASTE DISTRICT",1,63
"Stoddard:MO","REPUB",1,675.3
"Stone:AR","STONE COUNTY TRANSFER STATION",1,0
"Stone:MO","REPUB",1,84.38
"Stutsman:ND","CITY OF JAMESTOWN",1,43.85
"Sublette:WY","SUBLETTE COUNTY",2,191.22
"Sullivan:IN","SULLIVAN COUNTY",1,20.34
"Sullivan:NH","CITY OF CLAREMONT",1,5
"Sullivan:NH","CWST",1,67.26
"Sullivan:NH","RECYCLING SERVICES",1,19.53
"Sullivan:NH","TOWN OF ACWORTH",1,12.5
"Sullivan:NH","TOWN OF CHARLESTOWN",1,12
"Sullivan:NH","TOWN OF GRANTHAM",1,4
"Sullivan:NH","TOWN OF UNITY",1,0
"Sullivan:NY","SULLIVAN COUNTY",6,419.74
"Sullivan:NY","TOWN OF BETHEL",1,1.66
"Sullivan:NY","TOWN OF MAMAKATING",1,3.84
"Sully:SD","CITY OF ONIDA",1,25
"Summit:CO","SUMMIT COUNTY",1,149.12
"Sumter:GA","GFL",1,150
"Sumter:SC","WM",1,183.43
"Surry:VA","SURRY COUNTY",1,63
"Susquehanna:PA","SUSQUEHANNA COUNTY",1,5.5
"Sussex:VA","WM",1,4485.88
"Suwannee:FL","SUWANNEE COUNTY",1,35.46
"Swain:NC","SWAIN COUNTY",1,32.08
"Sweet Grass:MT","CITY OF BIG TIMBER",1,0
"Sweetwater:WY","CITY OF GREEN RIVER",2,54.16
"Sweetwater:WY","CITY OF WAMSUTTER",1,12.5
"Sweetwater:WY","EDEN VALLEY SOLID WASTE DISTRICT",1,25
"Sweetwater:WY","JFC ENGINEERS",1,12.5
"Sweetwater:WY","SWEETWATER COUNTY SOLID WASTE DISPOSAL DISTRICT",2,2236.6
"Swift:MN","SWIFT COUNTY",1,12.85
"Swisher:TX","CITY OF TULIA",1,25.54
"Syracuse-Auburn, NY CSA","CITY OF AUBURN",1,175.9
"Syracuse-Auburn, NY CSA","CITY OF SYRACUSE",1,8.64
"Syracuse-Auburn, NY CSA","COV",1,461.5
"Syracuse-Auburn, NY CSA","EPS",1,22.84
"Syracuse-Auburn, NY CSA","JWJ INDUSTRIES",1,5.81
"Syracuse-Auburn, NY CSA","MADISON COUNTY",5,227.98
"Syracuse-Auburn, NY CSA","ONONDAGA COUNTY RESOURCE RECOVERY AGENCY",2,349.35
"Syracuse-Auburn, NY CSA","OSWEGO COUNTY",6,339.05
"Syracuse-Auburn, NY CSA","SYRACUSE HAULERS WASTE REMOVAL",1,5.55
"Syracuse-Auburn, NY CSA","SYRACUSE RECYCLING&RECOVERY",1,150
"Syracuse-Auburn, NY CSA","TOWN OF IRA",1,8.46
"Syracuse-Auburn, NY CSA","TOWN OF MARCELLUS",1,1.2
"Syracuse-Auburn, NY CSA","TOWN OF OWASCO",1,5.28
